fdc_id,brand_owner,brand_name,subbrand_name,gtin_upc,ingredients,not_a_significant_source_of,serving_size,serving_size_unit,household_serving_fulltext,branded_food_category,data_source,package_weight,modified_date,available_date,market_country,discontinued_date,preparation_state_code,trade_channel,short_description
1109592,"McCormick & Company, Inc.","","",21500011365,"SALT, SUGAR, SMOKED PAPRIKA, CHIPOTLE CHILI PEPPER, GARLIC, RED PEPPER, PARSLEY, EXTRACTIVES OF PAPRIKA, AND NATURAL FLAVOR.","",0.899999976158142,g,"",Herbs & Spices,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109593,"McCormick & Company, Inc.","","",41234809113,"YELLOW CORN FLOUR, YELLOW CORN MEAL, ENRICHED WHEAT FLOUR (FLOUR, NIACIN, IRON, THIAMINE MONONITRATE, RIBOFLAVIN, AND FOLIC ACID), SALT, LEAVENING (SODIUM ACID PYROPHOSPHATE AND SODIUM BICARBONATE), DEXTROSE, CELERY SEED, AND NATURAL FLAVOR.","",18,g,"",Bread & Muffin Mixes,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109594,"McCormick & Company, Inc.","","",70328160182,"SALT, SPICES AND HERBS (INCLUDING CELERY SEED, RED PEPPER, AND BAY LEAVES), CITRIC ACID, PAPRIKA, MALTODEXTRIN, MODIFIED CORN STARCH, LEMON JUICE SOLIDS, CALCIUM SILICATE (ADDED TO MAKE FREE FLOWING), AND NATURAL FLAVOR.","",0.800000011920929,g,"","Seasoning Mixes, Salts, Marinades & Tenderizers",LI,"",2020-09-19,2020-11-13,United States,"","","",""
1109595,"McCormick & Company, Inc.","","",41234734125,"ENRICHED BLEACHED WHEAT FLOUR (FLOUR, NIACIN, IRON, THIAMINE MONONITRATE, RIBOFLAVIN, AND FOLIC ACID), SALT, SPICES (INCLUDING BLACK PEPPER), NATURAL FLAVOR, AND LEAVENING (SODIUM ACID PYROPHOSPHATE, SODIUM BICARBONATE).","",14,g,"","Seasoning Mixes, Salts, Marinades & Tenderizers",LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109596,Zatarain's Inc.,"","",71429012202,"ENRICHED LONG GRAIN PARBOILED RICE (RICE, IRON, NIACIN, THIAMINE MONONITRATE, FOLIC ACID), SUGAR, ONION, COCONUT, SALT, PINEAPPLE, RED & GREEN BELL PEPPER, SPICES (INCLUDING MUSTARD, TURMERIC, RED PEPPER), GARLIC, YEAST EXTRACT, GREEN ONION, TAMARI SOY SAUCE (SOYBEAN, SALT), NATURAL FLAVOR & SULFITING AGENT.","",68,g,"",Flavored Rice Dishes,LI,"",2020-04-09,2020-11-13,United States,"","","",""
1109597,"McCormick & Company, Inc.","","",52100028231,"WATER, DISTILLED VINEGAR, ROASTED GARLIC, ONION, TOASTED ONION, WORCESTERSHIRE SAUCE (VINEGAR, MOLASSES, CORN SYRUP, WATER, SALT, CARAMEL COLOR, GARLIC, SUGAR, SPICES, TAMARIND, NATURAL FLAVOR), SALT, MOLASSES, SUGAR, SPICES (INCLUDING BLACK PEPPER, MUSTARD SEED), GARLIC, POTATO FIBER, OAT FIBER, MODIFIED CORN STARCH, LACTIC ACID, CITRIC ACID, AND NATURAL FLAVOR.","",20,g,"","Seasoning Mixes, Salts, Marinades & Tenderizers",LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109599,"McCormick & Company, Inc.","","",52100634753,"CHILI PEPPER, SPICES AND HERBS (INCLUDING RED PEPPER), BROWN SUGAR, GARLIC, SALT, ONION, APPLE CIDER VINEGAR, SILICON DIOXIDE (ADDED TO MAKE FREE FLOWING), MALTODEXTRIN, NATURAL FLAVOR, AND CORN SYRUP SOLIDS.","",4.5,g,"","Seasoning Mixes, Salts, Marinades & Tenderizers",LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109600,Zatarain's Inc.,"","",71429099432,"ENRICHED LONG GRAIN PARBOILED RICE (RICE, IRON, NIACIN, THIAMINE MONONITRATE, FOLIC ACID), BLACK BEANS, YEAST EXTRACT, SALT, ONION, MALTED BARLEY FLOUR, RED AND GREEN BELL PEPPER, SPICES (INCLUDING RED PEPPER), GARLIC, ENRICHED WHEAT FLOUR (FLOUR, NIACIN, IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), POTATO, CITRIC ACID, EXTRACTIVES OF PAPRIKA, TAMARI SOY SAUCE (SOYBEAN, SALT) & NATURAL FLAVOR.","",50,g,"",Flavored Rice Dishes,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109601,Zatarain's Inc.,"","",71429011809,"COOKED ENRICHED LONG GRAIN RICE (WATER, RICE, IRON, NIACIN, THIAMINE MONONITRITE, FOLIC ACID), GREEN AND RED BELL PEPPERS, SOYBEAN OIL, SEA SALT, MODIFIED POTATO STARCH, YEAST EXTRACT, ONIONS, SPICES (INCLUDING PAPRIKA (FOR COLOR), CHILI PEPPER, OREGANO, BAY LEAVES), GARLIC, PORK STOCK, CARAMEL COLOR, NATURAL FLAVORS, BACON FAT, SALT","",140,g,"","Entrees, Sides & Small Meals",LI,"",2020-04-09,2020-11-13,United States,"","","",""
1109602,"Simply Asia Foods, Inc.","","",854285008066,"SPICES (INCLUDING CORIANDER, TURMERIC, RED PEPPER), GARLIC, CORN MALTODEXTRIN, ONION, SALT, TOMATO, SUGAR, AND NATURAL FLAVOR.","",5,g,"","Seasoning Mixes, Salts, Marinades & Tenderizers",LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109603,"McCormick & Company, Inc.","","",52100344027,"INGREDIENTS: ENRICHED WHEAT FLOUR (FLOUR, NIACIN, IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), WHEAT STARCH, SALT, BEEF FAT, HYDROLYZED SOY, WHEAT AND CORN PROTEIN, ONION, CARAMEL COLOR, CORN SYRUP SOLIDS, SODIUM CASEINATE (MILK), SPICES (INCLUDING WHITE PEPPER), GARLIC, NATURAL FLAVOR, DISODIUM INOSINATE AND GUANYLATE (FLAVOR ENHANCERS), EXTRACTIVES OF PAPRIKA, AND YEAST EXTRACT","",6,g,"",Gravy Mix,LI,"",2020-09-01,2020-11-13,United States,"","","",""
1109604,"McCormick & Company, Inc.","","",52100168609,"ONION, SALT, HYDROLYZED CORN GLUTEN, SOY PROTEIN, AND WHEAT GLUTEN, DEXTROSE, YEAST EXTRACT, CORN MALTODEXTRIN, AND SPICES.","",1.89999997615814,g,"","Seasoning Mixes, Salts, Marinades & Tenderizers",LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109605,"Simply Asia Foods, Inc.","","",737628025251,RICE & WATER.,"",56,g,"",All Noodles,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109606,"McCormick & Company, Inc.","","",52100326252,"SPICES (INCLUDING CELERY SEED, CORIANDER, BLACK PEPPER, AND RED PEPPER), PAPRIKA, SALT, ONION, GARLIC, AND SILICON DIOXIDE (ADDED TO MAKE FREE FLOWING).","",0.400000005960464,g,"","Seasoning Mixes, Salts, Marinades & Tenderizers",LI,"",2020-04-09,2020-11-13,United States,"","","",""
1109607,Zatarain's Inc.,"","",71429012257,"LONG GRAIN PARBOILED BROWN RICE, ONION, SALT, RED & GREEN BELL PEPPER, SPICES (INCLUDING PAPRIKA, RED PEPPER), YEAST EXTRACT, GARLIC & TAMARI SOY SAUCE (SOYBEAN, SALT).","",40,g,"",Flavored Rice Dishes,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109608,"McCormick & Company, Inc.","","",52100371603,"SOYBEAN OIL, EGG YOLKS, WATER, DISTILLED VINEGAR, SUGAR, IODIZED SALT, SPICES, LIME JUICE CONCENTRATE, DISODIUM EDTA (ADDED TO PROTECT FLAVOR), EXTRACTIVES OF PAPRIKA, NATURAL FLAVOR, AND EXTRACTIVES OF RED PEPPER.","",14,g,"",Salad Dressing & Mayonnaise,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109609,"McCormick & Company, Inc.","","",52100033662,"WATER, DISTILLED VINEGAR, SALT, SOY SAUCE (WATER, WHEAT, SOYBEANS, SALT), WORCESTERSHIRE SAUCE (VINEGAR, MOLASSES, CORN SYRUP, WATER, SALT, CARAMEL COLOR, GARLIC, SUGAR, SPICES, TAMARIND, NATURAL FLAVOR), SPICES (INCLUDING BLACK PEPPER), MANDARIN ORANGE JUICE, GARLIC, SUGAR, MODIFIED CORN STARCH, SHERRY WINE, CARAMEL COLOR, SOYBEAN OIL, XANTHAN GUM, POTASSIUM SORBATE AND SODIUM BENZOATE (TO PROTECT QUALITY), AND NATURAL FLAVOR.","",16,g,"","Seasoning Mixes, Salts, Marinades & Tenderizers",LI,"",2020-04-09,2020-11-13,United States,"","","",""
1109610,"McCormick & Company, Inc.","","",52100005621,"SPICES (INCLUDING CHIPOTLE CHILI PEPPER), ONION, GARLIC, TOMATO, BROWN SUGAR, SMOKED PAPRIKA, AND CITRIC ACID.","",0.600000023841858,g,"","Seasoning Mixes, Salts, Marinades & Tenderizers",LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109611,Zatarain's Inc.,"","",71429095977,"BREAD CRUMBS (BLEACHED WHEAT FLOUR, YEAST, SUGAR, SALT), BREAD CRUMB (BLEACHED WHEAT FLOUR), ONION, POTATO FLAKE, RED BELL PEPPER, SALT, CORN MALTODEXTRIN, ROMANO CHEESE (PART-SKIM COW'S MILK, CHEESE CULTURES, SALT, ENZYMES), GARLIC, MONOSODIUM GLUTAMATE (FLAVOR ENHANCER), PARMESAN CHEESE (PART SKIM MILK, CHEESE CULTURES, SALT, ENZYMES), SPICES (INCLUDING RED PEPPER), NATURAL FLAVOR (INCLUDING MILK), SUGAR, VINEGAR, WHEY, BUTTERMILK POWDER, YEAST EXTRACT, HYDROLYZED CORN GLUTEN & SOY PROTEIN, SODIUM PHOSPHATE, DEXTROSE, MOLASSES, LEMON PUREE, CORN SYRUP SOLIDS, TURMERIC, CARAMEL COLOR, DISODIUM INOSINATE & GUANYLATE (FLAVOR ENHANCERS), AND EXTRACTIVES QF ANNATTO.","",23,g,"",Bread & Muffin Mixes,LI,"",2020-09-22,2020-11-13,United States,"","","",""
1109612,Zatarain's Inc.,"","",71429026223,"ENRICHED YELLOW CORN MEAL (CORN MEAL, IRON, NIACIN, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), SALT, SPICES (INCLUDING RED PEPPER), NATURAL FLAVOR, MONOSODIUM GLUTAMATE (FLAVOR ENHANCER), GARLIC, ONION, AND LEMON JUICE CONCENTRATE.","",17,g,"",Bread & Muffin Mixes,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109613,"Simply Asia Foods, Inc.","","",737628006007,"SUGAR, SOYBEAN OIL, SHALLOT, TAMARIND, RED CHILI PEPPER, ANCHOVY EXTRACT (FISH), SHRIMP (CRUSTACEANS SHELLFISH), GARLIC, SALT & PEANUT.","",6,g,"","Oriental, Mexican & Ethnic Sauces",LI,"",2020-09-24,2020-11-13,United States,"","","",""
1109614,Zatarain's Inc.,"","",71429012677,"ENRICHED MACARONI PRODUCT (DURUM WHEAT SEMOLINA, IRON, NIACIN, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, BLACKENED SEASONED GRILLED CHICKEN TENDERS (CHICKEN TENDERS, WATER, BLACKENED SEASONING [SALT, SPICES {INCLUDING RED PEPPER AND PAPRIKA}, SOY PROTEIN ISOLATE, MODIFIED POTATO STARCH, SODIUM PHOSPHATE, CORN STARCH, ONION, CARRAGEENAN, GARLIC, EXTRACTIVES OF OREGANO, SOY LECITHIN]), HALF AND HALF (MILK, CREAM), SWEET DAIRY WHEY, CREAM CHEESE (PASTEURIZED MILK AND CREAM, CHEESE CULTURE, SALT, CAROB BEAN GUM), FULLY COOKED BACON (BACON [CURED WITH WATER, SALT, SUGAR, SODIUM PHOSPHATES, SODIUM ERYTHORBATE, SODIUM NITRITE]), RENDERED BACON FAT, HEAVY CREAM SAUCE (SHORTENING POWDER [SOYBEAN OIL, CORN SYRUP SOLIDS, SODIUM CASEINATE, MONO & DIGLYCERIDES], MALTODEXTRIN, SWEET CREAM SOLIDS, SALT, SUGAR, GARLIC POWDER, LEMON JUICE POWDER [CORN SYRUP SOLIDS, LEMON JUICE, LEMON OIL], NATURAL BUTTER FLAVOR), MARGARINE (LIQUID AND HYDROGENATED SOYBEAN OIL, WATER, SALT, VEGETABLE MONO AND DIGLYCERIDES, SOY LECITHIN, NATURAL AND ARTIFICIAL FLAVOR, BHA & BHT ADDED TO PROTECT FLAVOR, VITAMIN A PALMITATE AND VITAMIN D3 ADDED), CHEESE FLAVOR (A DEHYDRATED BLEND OF ROMANO CHEESE [PART-SKIM COW'S MILK, CHEESE CULTURE, SALT, ENZYMES], SODIUM PHOSPHATE), DRY BUTTERMILK, CHEESE FLAVOR (A DEHYDRATED BLEND OF PARMESAN CHEESE [PART-SKIM MILK, CHEESE CULTURE, SALT, ENZYMES], WHEY, BUTTERMILK SOLIDS, SODIUM PHOSPHATE, SALT), MODIFIED CORN STARCH, GREEN ONION, SEA SALT, CORN MALTODEXTRIN, CANOLA OIL, YEAST EXTRACT, SPICES (INCLUDING RED PEPPER, WHITE PEPPER), GRANULATED GARLIC, XANTHAN GUM, CHILI POWDER (CHILI PEPPERS, SPICES, SALT, GARLIC POWDER), GRANULATED ONION, PAPRIKA.","",297,g,"",Frozen Dinners & Entrees,LI,"",2020-04-09,2020-11-13,United States,"","","",""
1111661,"Brandstorm Inc,","","",812907013393,SALT,"",1.39999997615814,g,"","Seasoning Mixes, Salts, Marinades & Tenderizers",LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109615,Zatarain's Inc.,"","",71429091771,"ENRICHED LONG GRAIN PARBOILED RICE (RICE, IRON, NIACIN, THIAMINE MONONITRATE, FOLIC ACID), CORN MALTODEXTRIN, WHEY (MILK), CHEDDAR CHEESE (CULTURED PASTEURIZED MILK, SALT, ENZYMES), ONION, SUNFLOWER OIL, BLUE CHEESE (CULTURED PASTEURIZED MILK, SALT, ENZYMES), SALT, RED AND GREEN BELL PEPPER, GARLIC, YEAST EXTRACT, SPICES (INCLUDING CELERY SEED, RED PEPPER, TURMERIC), TAMARI SOY SAUCE (SOYBEAN, SALT), NATURAL FLAVOR (MILK), CITRIC ACID & EXTRACTIVES OF TURMERIC AND ANNATTO.","",45,g,"",Flavored Rice Dishes,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109616,"McCormick & Company, Inc.","","",52100098005,"ONION, SPICES (INCLUDING BLACK PEPPER, MUSTARD, PAPRIKA), DEXTROSE, SALT, CORN MALTODEXTRIN, GARLIC, SOY SAUCE (WHEAT, SOYBEANS, SALT), LEMON JUICE SOLIDS, NATURAL FLAVOR, AND BROMELAIN (TENDERIZER).","",4,g,"","Seasoning Mixes, Salts, Marinades & Tenderizers",LI,"",2020-04-09,2020-11-13,United States,"","","",""
1109617,"McCormick & Company, Inc.","","",21500202053,"SPICES (INCLUDING PAPRIKA, CUMIN, RED PEPPER), LACTOSE (MILK), CORN MALTODEXTRIN, SALT, ONION, MODIFIED CORN STARCH, DEXTROSE, GARLIC, TOMATO, COCOA POWDER PROCESSED WITH ALKALI, AND NATURAL FLAVOR.","",7,g,"","Seasoning Mixes, Salts, Marinades & Tenderizers",LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109618,"McCormick & Company, Inc.","","",21500012553,"SALT, GARLIC, BLACK PEPPER, TRICALCIUM PHOSPHATE (TO MAKE FREE FLOWING), OREGANO, AND TURMERIC.","",1.20000004768372,g,"","Seasoning Mixes, Salts, Marinades & Tenderizers",LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109619,"Simply Asia Foods, Inc.","","",854285001500,"NOODLES: RICE, WATER. SEASONING: SUGAR, SALT, ONION, TORULA YEAST, HYDROLYZED SOY PROTEIN, SHIITAKE MUSHROOM, GARLIC, CELERY, SOY SAUCE POWDER (SOYBEAN, SALT, WATER), CANOLA OIL, CITRIC ACID, SPICE, SILICON DIOXIDE. OIL PACKET: CANOLA OIL, GARLIC. DEHYDRATED VEGETABLE PACKET: CARROT, GREEN ONION, GREEN PEAS, CORN.","",35,g,"",Other Soups,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109620,"Simply Asia Foods, Inc.","","",737628086504,"NOODLE: RICE, WATER. SEASONING PACKET: SUGAR, SALT, LEMONGRASS, CORN MALTODEXTRIN, TAMARIND POWDER (CORN MALTODEXTRIN, TAMARIND, CARAMEL COLOR), ONION, CITRIC ACID, GARLIC, YEAST EXTRACT, CHILI PEPPER, SHRIMP POWDER, GREEN ONION, KAFFIR LIME LEAF, SILICON DIOXIDE (TO MAKE FREE FLOWING), EXTRACTIVES OF PAPRIKA, NATURAL FLAVOR. OIL PACKET: FRIED CHILI OIL (GARLIC, SHALLOT, SOYBEAN OIL), EXTRACTIVES OF PAPRIKA. VEGETABLE PACKET: GREEN ONION, CULANTRO.","",34,g,"",Other Soups,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109621,"McCormick & Company, Inc.","","",52100017761,"SEA SALT, SUGAR, SPICES (INCLUDING SPEARMINT AND CHILI PEPPER), GARLIC, GREEN BELL PEPPER, ONION, ORANGE PEEL, CITRIC ACID, LIME PEEL, AND NATURAL FLAVOR.","",0.899999976158142,g,"","Seasoning Mixes, Salts, Marinades & Tenderizers",LI,"",2020-04-09,2020-11-13,United States,"","","",""
1109622,"McCormick & Company, Inc.","","",41234807119,"YELLOW CORN MEAL, ENRICHED WHEAT FLOUR (FLOUR, NIACIN, IRON, THIAMINE MONONITRATE, RIBOFLAVIN, AND FOLIC ACID), SUGAR, SALT, AND LEAVENING (SODIUM ACID PYROPHOSPHATE, SODIUM BICARBONATE, CORN STARCH, AND MONOCALCIUM PHOSPHATE).","",35,g,"",Bread & Muffin Mixes,LI,"",2020-04-09,2020-11-13,United States,"","","",""
1109623,"McCormick & Company, Inc.","","",21500225007,"CORN MALTODEXTRIN, SALT, MODIFIED CORN STARCH, SUGAR, SPICES (INCLUDING BLACK PEPPER, CHILI PEPPER, RED PEPPER), CITRIC ACID, CARAMEL COLOR, GARLIC, NATURAL FLAVOR, AND SOY LECITHIN.","",4.5,g,"","Seasoning Mixes, Salts, Marinades & Tenderizers",LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109624,"Simply Asia Foods, Inc.","","",737628010240,"NOODLE: WATER, RICE, POTATO STARCH, LACTIC ACID, AMYLASE. SAUCE: SUGAR, WATER, SOY SAUCE (WATER, SALT, SOYBEAN), MANGO JUICE CONCENTRATE, CORN MALTODEXTRIN, LEMONGRASS, LEMON, SPICE (INCLUDING RED PEPPER), SOYBEAN OIL, GARLIC, COCONUT MILK POWDER (EXTRACTIVES OF COCONUT, CORN MALTODEXTRIN, SODIUM CASEINATE {MILK}), SALT, CITRIC ACID, TAMARIND PASTE (TARTARIC ACID, SUCCINIC ACID, MALIC ACID, TAMARIND SEED GUM, PECTIN), XANTHAN GUM, YEAST EXTRACT, CARAMEL COLOR. DEHYDRATED VEGETABLES: BOK CHOY, CARROTS, RED BELL PEPPER. TOPPING: TOASTED SESAME SEEDS.","",274,g,"","Entrees, Sides & Small Meals",LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109625,"McCormick & Company, Inc.","","",52100063850,"ONION, HYDROLYZED CORN GLUTEN AND WHEAT GLUTEN, SALT, CORN MALTODEXTRIN, CARROT, TOMATO, MODIFIED TAPIOCA AND CORN STARCHES, YEAST EXTRACT, CABBAGE, CELERY, SPICES (INCLUDING PARSLEY), AND NATURAL FLAVOR.","",1.60000002384186,g,"","Seasoning Mixes, Salts, Marinades & Tenderizers",LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109626,"Simply Asia Foods, Inc.","","",737628025602,"NOODLE: RICE, WATER. SAUCE: SUGAR, TOMATO, WATER, RICE VINEGAR, FISH SAUCE (ANCHOVY, SALT, WATER), GARLIC CHIVES, PICKLED RADISH (RADISH, SALT, WATER), SOYBEAN OIL, GARLIC, ONION, MODIFIED CORN STARCH, TAMARIND PASTE (TARTARIC ACID, SUCCINIC ACID, MALIC ACID, TAMARIND SEED GUM, PECTIN), CITRIC ACID, CHILI PEPPER, XANTHAN GUM.","",85,g,"",All Noodles,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109627,"McCormick & Company, Inc.","","",41234011325,"WATER, HIGH FRUCTOSE CORN SYRUP, DISTILLED VINEGAR, MICROCRYSTALLINE CELLULOSE, LEMON JUICE CONCENTRATE, MALTODEXTRIN, SALT, SPICES (INCLUDING DILL WEED AND RED PEPPER), ONION, XANTHAN GUM, GUAR GUM, SODIUM CARBOXYMETHYL CELLULOSE, PHOSPHORIC ACID, LEMON PEEL, POTASSIUM SORBATE (ADDED AS A PRESERVATIVE), SORBIC ACID, NATURAL FLAVOR, CALCIUM DISODIUM EDTA (ADDED TO PROTECT FLAVOR), TITANIUM DIOXIDE, SOY LECITHIN, BUTTER (MILK), AND BETA CAROTENE.","",32,g,"",Dips & Salsa,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109628,"McCormick & Company, Inc.","","",41234011318,"WATER, SOYBEAN OIL, HIGH FRUCTOSE CORN SYRUP, DISTILLED VINEGAR, LEMON JUICE CONCENTRATE, SALT, SPICE, ONION, PROPYLENE GLYCOL ALGINATE (THICKENER), XANTHAN GUM, DILL WEED, LEMON PEEL, NATURAL FLAVOR, 0.1% SODIUM BENZOATE (PRESERVATIVE), LEMON OIL, RED PEPPER, BETA CAROTENE (COLOR), CALCIUM DISODIUM EDTA (TO PROTECT FRESHNESS), AND BUTTER (MILK).","",29,g,"",Dips & Salsa,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109629,"McCormick & Company, Inc.","","",21500010382,"SALT, MALTODEXTRIN, MODIFIED CORN STARCH, SUGAR, SPICES (INCLUDING PAPRIKA AND BLACK PEPPER), CARAMEL COLOR, ONION, GARLIC, NATURAL FLAVORS (INCLUDING AUTOLYZED YEAST EXTRACT, BEEF EXTRACT, BEEF TALLOW), CITRIC ACID, BROMELAIN (FROM PINEAPPLE).","",2.5,g,"","Seasoning Mixes, Salts, Marinades & Tenderizers",LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109630,"McCormick & Company, Inc.","","",52100025704,"BLACK PEPPER, LEMON PEEL, CITRIC ACID, SALT, ONION, GARLIC, SUGAR, MALTODEXTRIN, LEMON JUICE SOLIDS, AND NATURAL FLAVORS.","",0.600000023841858,g,"","Seasoning Mixes, Salts, Marinades & Tenderizers",LI,"",2020-04-15,2020-11-13,United States,"","","",""
1109631,"McCormick & Company, Inc.","","",21500012591,"SALT, GARLIC, TRICALCIUM PHOSPHATE (TO MAKE FREE FLOWING), OREGANO, AND TURMERIC.","",1.20000004768372,g,"","Seasoning Mixes, Salts, Marinades & Tenderizers",LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109632,Zatarain's Inc.,"","",71429014404,"SALT, DEXTROSE, SPICES (INCLUDING RED PEPPER), NATURAL FLAVOR, EXTRACTIVES OF PAPRIKA, MONOSODIUM GLUTAMATE (FLAVOR ENHANCER), LEMON PUREE, SUGAR, AND LEMON JUICE.","",1.20000004768372,g,"","Seasoning Mixes, Salts, Marinades & Tenderizers",LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109652,Zatarain's Inc.,"","",71429024755,"ENRICHED CORN FLOUR (CORN FLOUR, NIACIN, IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), SALT, SPICES (INCLUDING RED PEPPER), NATURAL FLAVOR, MONOSODIUM GLUTAMATE (FLAVOR ENHANCER), GARLIC, ONION, AND LEMON JUICE CONCENTRATE.","",17,g,"",Bread & Muffin Mixes,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109633,"McCormick & Company, Inc.","","",52100022635,"SUGAR, SPICES (INCLUDING CHILI PEPPER, RED PEPPER, CINNAMON), GARLIC, SALT, CORN AND POTATO MALTODEXTRIN, ONION, SILICON DIOXIDE (ADDED TO MAKE FREE FLOWING), NATURAL FLAVOR (INCLUDING APPLEWOOD SMOKE), MOLASSES, APPLE CIDER VINEGAR, MALIC ACID, AND CARAMEL COLOR.","",6,g,"","Seasoning Mixes, Salts, Marinades & Tenderizers",LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109634,Zatarain's Inc.,"","",71429026445,"ENRICHED CORN FLOUR (CORN FLOUR, NIACIN, IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), ENRICHED BLEACHED WHEAT FLOUR (WHEAT & MALT BARLEY FLOUR, NIACIN, IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), SALT, SPICES (INCLUDING RED PEPPER), CITRIC ACID, GARLIC, LEAVENING AGENTS (SODIUM ALUMINUM PHOSPHATE, SODIUM ACID PYROPHOSPHATE, SODIUM BICARBONATE, MONOCALCIUM PHOSPHATE), ONION, DISODIUM INOSINATE AND GUANYLATE (FLAVOR ENHANCERS), LEMON JUICE CONCENTRATE, SUGAR, NATURAL FLAVOR, AND EXTRACTIVES OF PAPRIKA.","",22,g,"",Bread & Muffin Mixes,LI,"",2020-04-09,2020-11-13,United States,"","","",""
1109635,"Simply Asia Foods, Inc.","","",854285010328,"NOODLE: WATER, RICE, POTATO STARCH, LACTIC ACID, AMYLASE. SAUCE: WATER, SUGAR, SOY SAUCE (WATER, SALT, SOYBEAN), BASIL, GARLIC, SESAME OIL, GINGER, RICE WINE, MODIFIED TAPIOCA STARCH, CHILI PEPPER PASTE (CHILI PEPPER, SALT), GREEN CURRY PASTE (GREEN CHILI PEPPER, LEMONGRASS, GARLIC, SALT, GALANGAL, SHRIMP PASTE, THAI LIME, CORIANDER, PEPPER, CUMIN, TURMERIC), GLUCONO DELTA-LACTONE (ACIDULANT), SEA SALT, CARAMEL COLOR, CITRIC ACID, PAPRIKA, XANTHAN GUM, YEAST EXTRACT. VEGETABLE PACKET: CARROTS, GREEN ONION.","",131,g,"",All Noodles,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109636,"McCormick & Company, Inc.","","",52100370064,"GINGER, WATER, PARTIALLY HYDROGENATED SOYBEAN OIL, CITRIC ACID AND 0.1% POTASSIUM SORBATE (ADDED AS A PRESERVATIVE).","",4.5,g,"",Herbs & Spices,LI,"",2020-04-09,2020-11-13,United States,"","","",""
1109637,Zatarain's Inc.,"","",71429024847,"ENRICHED YELLOW CORN MEAL (CORN MEAL, FERROUS SULFATE, NIACIN, THIAMINE MONONITRATE, RIBOFLAVIN AND FOLIC ACID), SALT, SPICES (INCLUDING RED PEPPER), CITRIC ACID, MONOSODIUM GLUTAMATE, GARLIC, ONION, LEMON JUICE CONCENTRATE, AND LEMON OIL.","",15,g,"",Bread & Muffin Mixes,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109638,"McCormick & Company, Inc.","","",52100028255,"WATER, TOMATO PUREE (WATER, TOMATO PASTE), DISTILLED VINEGAR, GARLIC, ONION, SUGAR, SALT, SPICES (INCLUDING BLACK PEPPER, RED PEPPER), MOLASSES, WORCESTERSHIRE SAUCE (VINEGAR, MOLASSES, CORN SYRUP, WATER, SALT, CARAMEL COLOR. GARLIC, SUGAR, SPICES, TAMARIND, NATURAL FLAVOR), MODIFIED CORN STARCH, POTATO FIBER, OAT FIBER, LACTIC ACID, CITRIC ACID, AND NATURAL FLAVOR.","",20,g,"","Seasoning Mixes, Salts, Marinades & Tenderizers",LI,"",2020-04-09,2020-11-13,United States,"","","",""
1109639,"McCormick & Company, Inc.","","",52100323589,"SALT, GARLIC, CALCIUM SILICATE (ADDED TO MAKE FREE FLOWING), AND GARLIC OIL.","",1.39999997615814,g,"","Seasoning Mixes, Salts, Marinades & Tenderizers",LI,"",2020-04-09,2020-11-13,United States,"","","",""
