id,ingredients_normalized
271,"""['margarine', 'graham cracker', 'dream whip', 'cream cheese', 'sugar', 'milk', 'strawberry']"""
272,"""['sour cream', 'flour', 'sugar', 'vanilla', 'salt', 'egg', 'blueberry', 'pastry shell', 'butter', 'walnut']"""
273,"""['frankfurter', 'butter', 'bean', 'corn', 'lima bean', 'barbecue sauce']"""
274,"""['lemon jello', 'water', 'lemon juice', 'cream cheese', 'sugar', 'pineapple', 'vanilla', 'milnot', 'graham cracker', 'oleo']"""
275,"""['cake flour', 'sugar', 'egg', 'cream of tartar', 'salt', 'vanilla', 'almond']"""
276,"""['flour', 'sugar', 'oil', 'plum', 'egg', 'cinnamon', 'allspice', 'pecan']"""
277,"""['sugar', 'margarine', 'bean', 'egg', 'vanilla']"""
278,"""['cake mix', 'peanut butter', 'oleo', 'marshmallow cream']"""
279,"""['confectioners sugar', 'milk', 'vanilla', 'coconut', 'pecan', 'chocolate', 'paraffin']"""
280,"""['lettuce', 'onion', 'bacon', 'mayonnaise', 'cheese', 'cauliflower', 'celery', 'pea', 'sugar']"""
281,"""['margarine', 'cocoa', 'corn syrup', 'water', 'vanilla', 'sugar', 'marshmallow', 'nut']"""
282,"""['egg', 'sugar', 'milk', 'cream', 'vanilla', 'salt']"""
283,"""['persimmon', 'powdered sugar', 'graham cracker', 'peanut', 'marshmallow', 'whipped cream']"""
284,"""['brown sugar', 'egg', 'flour', 'cinnamon', 'milk', 'candied fruit', 'pecan']"""
285,"""['chicken', 'tortilla', 'onion', 'green pepper', 'mushroom soup', 'cream of chicken soup', 'tomato', 'chili powder', 'garlic', 'cheddar']"""
286,"""['sugar cookie dough', 'cream cheese', 'fruit', 'powdered sugar', 'coconut']"""
287,"""['butter', 'flour', 'water', 'vinegar', 'brown sugar', 'salt', 'pepper', 'cloves', 'beet']"""
288,"""['bacon', 'potato', 'onion', 'clam', 'half and half', 'water', 'butter', 'pepper']"""
289,"""['cranberry', 'sugar', 'orange', 'walnut']"""
290,"""['butter', 'banana', 'egg', 'salt', 'cayenne pepper', 'milk', 'parsley']"""
291,"""['hamburger', 'onion', 'taco seasoning', 'kidney bean', 'butter bean', 'tomato', 'tomato sauce', 'tomato juice']"""
292,"""['sweetened condensed milk', 'lemon juice', 'sugar', 'whipped cream', 'yogurt']"""
293,"""['soy sauce', 'oil', 'vinegar', 'oregano', 'basil', 'onion', 'pepper']"""
294,"""['cake mix', 'coconut', 'nut', 'pineapple']"""
295,"""['sugar', 'vinegar', 'oil', 'soy sauce', 'ramen', 'walnut', 'onion', 'broccoli', 'lettuce']"""
296,"""['sugar', 'margarine', 'oil', 'applesauce', 'soda', 'salt', 'egg', 'raisin', 'walnut', 'flour', 'cinnamon', 'cloves']"""
297,"""['oil', 'lemon', 'egg', 'honey']"""
298,"""['hamburger', 'onion', 'salt', 'pepper', 'potato']"""
299,"""['apple', 'flour', 'sugar', 'shortening', 'egg', 'salt', 'baking soda', 'vanilla', 'nutmeg', 'cinnamon', 'nut']"""
300,"""['brown rice', 'mozzarella cheese', 'egg', 'oregano', 'butter', 'broccoli', 'zucchini', 'mushroom', 'onion', 'tomato sauce']"""
301,"""['macaroni', 'ham', 'broccoli', 'garlic', 'margarine', 'cream', 'parmesan']"""
302,"""['onion', 'bell pepper', 'celery', 'chicken broth', 'potato', 'soy sauce', 'cornstarch']"""
303,"""['beef', 'bread crumb', 'milk', 'onion', 'egg', 'salt', 'pepper', 'lard', 'beef broth', 'water', 'soy sauce', 'celery', 'cornstarch', 'bean sprout', 'mushroom', 'rice']"""
304,"""['beef', 'tomato', 'tomato soup', 'onion', 'water', 'frozen vegetable', 'potato', 'celery', 'salt', 'pepper']"""
305,"""['marshmallow', 'pineapple', 'cool whip', 'graham cracker']"""
306,"""['vegetable oil', 'celery', 'cabbage', 'water chestnut', 'sweet-n-sour sauce', 'carrot', 'onion', 'zucchini', 'green pepper']"""
307,"""['graham cracker', 'margarine', 'butter', 'sugar', 'pecan']"""
308,"""['bacon', 'onion', 'cabbage', 'apple', 'vinegar', 'sugar', 'salt', 'currant']"""
309,"""['pineapple', 'mandarin orange', 'cherries', 'sour cream', 'marshmallow', 'coconut']"""
310,"""['sugar', 'margarine', 'cake flour', 'egg', 'sour cream', 'vanilla']"""
311,"""['flour', 'baking powder', 'salt', 'cinnamon', 'egg', 'nut', 'pumpkin', 'soda', 'sugar', 'oil']"""
312,"""['tomato sauce', 'brown sugar', 'vinegar', 'onion', 'pepper', 'garlic powder']"""
313,"""['bread', 'sausage', 'cheese', 'egg', 'milk', 'cream', 'salt', 'pepper', 'nutmeg', 'worcestershire sauce']"""
314,"""['onion', 'pepper', 'beef', 'pepperoni', 'spaghetti sauce', 'spaghetti', 'mozzarella', 'parmesan']"""
315,"""['sugar', 'water', 'cranberry juice', 'pineapple juice', 'orange juice', 'ginger ale']"""
316,"""['flour', 'oil', 'egg', 'vanilla', 'sugar', 'baking powder', 'peach juice', 'peach']"""
317,"""['orange', 'banana', 'ice', 'applesauce', 'cinnamon']"""
318,"""['beef', 'water', 'tomato sauce', 'bay leaf', 'salt', 'cumin', 'cinnamon', 'worcestershire sauce', 'vinegar', 'allspice', 'chili powder']"""
319,"""['cucumber', 'onion', 'butter', 'tomato', 'salt', 'pepper', 'dill']"""
320,"""['sugar', 'flour', 'egg', 'cisco', 'butter', 'vanilla', 'milk']"""
321,"""['brown sugar', 'sugar', 'oil', 'egg', 'baking powder', 'salt', 'flour', 'oat', 'coconut', 'corn flake', 'chocolate', 'nut']"""
322,"""['egg', 'flour', 'sugar', 'brown sugar', 'butter', 'chocolate', 'walnut', 'pie shell', 'cream']"""
323,"""['beef', 'onion', 'salt', 'roll']"""
324,"""['cream cheese', 'cheddar', 'lemon juice', 'onion', 'mustard', 'soy sauce', 'paprika', 'salt', 'parsley']"""
325,"""['flour', 'oat', 'brown sugar', 'margarine', 'pumpkin', 'evaporated milk', 'egg', 'sugar', 'cinnamon', 'ginger', 'cloves', 'walnut', 'butter']"""
326,"""['pie shell', 'butter', 'sugar', 'flour', 'egg', 'buttermilk', 'vanilla', 'nutmeg']"""
327,"""['potato', 'egg', 'sugar', 'vanilla', 'milk', 'coconut', 'pastry shell']"""
328,"""['broccoli', 'cauliflower', 'broth', 'butter', 'onion', 'flour', 'milk', 'cheese', 'pepper']"""
329,"""['wesson oil', 'sugar', 'egg', 'apple', 'flour', 'salt', 'soda', 'vanilla']"""
330,"""['tang', 'sugar', 'tea', 'cloves', 'cinnamon']"""
331,"""['butter', 'onion', 'beef', 'salt', 'pepper', 'corn', 'milk', 'potato']"""
332,"""['flour', 'shortening', 'salt', 'egg', 'water', 'vinegar']"""
333,"""['sugar', 'milk', 'syrup']"""
334,"""['chicken', 'apricot preserve', 'salad dressing', 'onion soup']"""
335,"""['chocolate', 'milk', 'vanilla', 'nut']"""
336,"""['dinner roll', 'butterscotch pudding', 'butter', 'cinnamon', 'brown sugar', 'nut']"""
337,"""['cream cheese', 'salt', 'vanilla', 'sugar', 'coconut']"""
338,"""['miracle whip', 'tomato soup', 'vinegar', 'relish', 'chili sauce', 'sugar', 'mustard', 'onion', 'garlic']"""
339,"""['milk', 'butter', 'yeast', 'sugar', 'salt', 'egg', 'flour']"""
340,"""['sugar', 'cocoa', 'flour', 'egg', 'oleo', 'milk', 'vanilla', 'salt', 'nut']"""
341,"""['applesauce', 'margarine', 'vanilla', 'oatmeal', 'allspice', 'soda', 'raisin', 'egg', 'brown sugar', 'cinnamon', 'flour', 'salt', 'nut']"""
342,"""['chocolate', 'cream', 'almond extract', 'strawberry']"""
343,"""['beef', 'onion', 'tomato', 'garlic', 'spaghetti sauce', 'tamari', 'bean']"""
344,"""['chicken', 'onion', 'tarragon', 'bouillon']"""
345,"""['lemon jello', 'water', 'cabbage', 'celery', 'carrot', 'green pepper', 'pineapple']"""
346,"""['flour', 'cornstarch', 'soda', 'baking powder', 'egg', 'water', 'paprika']"""
347,"""['chicken', 'cream cheese', 'onion', 'soy sauce', 'mayonnaise', 'pecan', 'cherry']"""
348,"""['peanut', 'butter', 'milk', 'marshmallow']"""
349,"""['date', 'baking soda', 'water', 'margarine', 'sugar', 'salt', 'walnut', 'egg', 'flour']"""
350,"""['cake mix', 'margarine', 'egg', 'nut', 'confectioners sugar', 'cream cheese']"""
351,"""['shortening', 'flour', 'salt', 'water', 'syrup']"""
352,"""['graham cracker', 'sugar', 'butter']"""
353,"""['margarine', 'chicken', 'mushroom', 'onion', 'garlic', 'cream of mushroom soup', 'milk', 'sherry', 'pepper']"""
354,"""['cabbage', 'salt', 'pepper', 'sugar', 'vinegar', 'caraway', 'onion']"""
355,"""['water', 'yeast', 'sugar', 'salt', 'margarine', 'flour']"""
356,"""['rice', 'onion soup mix', 'cream of mushroom soup', 'water', 'chicken']"""
357,"""['flour', 'sugar', 'butter', 'egg', 'brown sugar', 'vanilla', 'baking soda', 'walnut', 'raisin', 'coconut']"""
358,"""['pie shell', 'pineapple', 'lemon jello', 'vanilla ice cream', 'cool whip']"""
359,"""['graham cracker', 'sugar', 'butter', 'cherry pie filling', 'cool whip', 'powdered sugar', 'cream cheese']"""
360,"""['sugar', 'egg', 'beet', 'crisco', 'chocolate', 'flour', 'soda', 'salt', 'vanilla']"""
361,"""['sauerkraut', 'tomato', 'thousand island dressing', 'corned beef', 'swiss cheese', 'caraway seed', 'bread crumb', 'butter']"""
362,"""['potato', 'sour cream', 'cheez whiz', 'onion', 'parsley', 'sausage']"""
363,"""['egg', 'sugar', 'oil', 'pineapple', 'vanilla', 'carrot', 'cinnamon', 'soda', 'salt', 'flour', 'nut']"""
364,"""['chicken', 'margarine', 'chicken broth', 'milk', 'chicken soup', 'flour', 'salt', 'pepper']"""
365,"""['potato', 'evaporated milk', 'margarine', 'salt', 'pepper']"""
366,"""['butter', 'brown sugar', 'corn syrup', 'salt', 'oat', 'peanut butter', 'chocolate', 'vanilla']"""
367,"""['cherry pie filling', 'pineapple', 'pecan', 'marshmallow', 'cool whip', 'milk']"""
368,"""['oyster', 'cracker', 'butter', 'salt', 'pepper', 'cream', 'oyster liquid', 'worcestershire sauce']"""
369,"""['shortening', 'butter', 'flour', 'salt', 'water']"""
370,"""['water', 'oatmeal', 'butter', 'sugar', 'brown sugar', 'egg', 'flour', 'salt', 'cinnamon', 'soda', 'baking powder', 'vanilla']"""
371,"""['lettuce', 'pineapple', 'banana', 'mayonnaise', 'cherry']"""
372,"""['salmon', 'potato', 'onion', 'egg', 'pepper', 'bread crumb', 'vegetable oil']"""
373,"""['chicken', 'croquette sauce', 'egg', 'breadcrumb', 'salt', 'pepper']"""
374,"""['corn', 'onion', 'celery', 'vinegar', 'pepper', 'sugar', 'turmeric', 'mustard', 'celery salt', 'salt']"""
375,"""['sugar', 'shortening', 'egg', 'soda', 'cinnamon', 'ginger', 'salt', 'flour', 'water', 'molasses']"""
376,"""['butter', 'sugar', 'egg', 'milk', 'vanilla wafer', 'coconut', 'pecan']"""
377,"""['potato', 'onion', 'bacon', 'ham', 'cheese', 'butter', 'milk']"""
378,"""['cream of shrimp soup', 'milk', 'crabmeat', 'celery', 'green pepper', 'pimento', 'onion', 'almond', 'egg', 'cheddar cheese', 'bread crumb']"""
379,"""['beef', 'catsup', 'mustard', 'barbecue sauce', 'potato', 'pork', 'corn', 'onion']"""
380,"""['butter', 'flour', 'pecan', 'cream cheese', 'confectioners sugar', 'cool whip', 'lemon pudding', 'milk']"""
381,"""['cake mix', 'milk', 'egg', 'oil', 'coconut icing', 'pecan']"""
382,"""['potato', 'butter', 'flour', 'milk', 'sour cream', 'pepper', 'parsley', 'bacon', 'egg']"""
383,"""['beef', 'ginger', 'garlic', 'pepper', 'paprika', 'tomato']"""
384,"""['egg', 'milk', 'ham', 'onion', 'seasoned salt', 'cheddar']"""
385,"""['butter', 'sugar', 'water', 'yeast', 'egg', 'salt', 'flour']"""
386,"""['beef', 'onion', 'garlic powder', 'taco seasoning', 'tomato sauce', 'sour cream', 'cottage cheese', 'tortilla chip', 'cheddar', 'monterey jack']"""
387,"""['crab', 'cream cheese', 'mayo', 'lemon juice', 'worcestershire sauce', 'garlic powder', 'onion', 'parmesan']"""
388,"""['herb', 'margarine']"""
389,"""['sugar', 'shortening', 'water', 'yeast', 'egg', 'flour']"""
390,"""['beef', 'onion', 'tomato', 'rice', 'green pepper', 'olive', 'chili powder', 'garlic', 'salt', 'water', 'cheddar']"""
391,"""['potato', 'butter', 'cheddar', 'cream', 'chive']"""
392,"""['broccoli', 'chicken soup mix', 'milk', 'flour']"""
393,"""['cabbage', 'beef', 'rice', 'pepper', 'egg', 'salt', 'onion', 'tomato']"""
394,"""['egg', 'milk', 'bisquick', 'oleo', 'vanilla', 'coconut', 'sugar']"""
395,"""['spaghetti sauce', 'mozzarella', 'parmesan', 'onion', 'pepper', 'oregano', 'zucchini', 'mushroom']"""
396,"""['alum', 'cucumber', 'water', 'salt', 'sugar', 'pickling spice']"""
397,"""['chocolate cake mix', 'cream cheese', 'butter', 'powdered sugar', 'pecan', 'coconut']"""
398,"""['flour', 'cocoa', 'sugar', 'salt', 'water', 'baking soda', 'mayonnaise']"""
399,"""['cake mix', 'pear', 'egg white', 'egg']"""
400,"""['pineapple juice', 'sugar', 'lemonade', 'cranberry juice', 'ginger ale']"""
401,"""['macaroni', 'onion', 'pea', 'salt', 'pepper']"""
402,"""['cream cheese', 'milk', 'sugar', 'peanut butter', 'cool whip', 'pie shell']"""
403,"""['pepper', 'egg', 'milk', 'corn']"""
404,"""['milk', 'sugar', 'flour', 'egg', 'vanilla', 'salt', 'banana', 'vanilla wafers']"""
405,"""['beef', 'onion', 'garlic', 'shortening', 'water', 'catsup', 'worcestershire sauce', 'brown sugar', 'salt', 'paprika', 'mustard', 'cayenne', 'flour']"""
406,"""['sugar', 'cake flour', 'egg', 'milk', 'salt', 'vanilla', 'butternut', 'butter']"""
407,"""['ham', 'bouillon', 'flour', 'egg', 'water']"""
408,"""['onion', 'celery', 'butter', 'broccoli', 'rice', 'cream of chicken soup', 'cheez whiz', 'tabasco', 'pepper']"""
409,"""['peanut butter', 'rice krispies', 'powdered sugar', 'oleo', 'chocolate', 'wax']"""
410,"""['broccoli', 'onion', 'sunflower seed', 'raisin', 'bacon', 'mayonnaise', 'vinegar', 'sugar']"""
411,"""['potato', 'cayenne', 'olive oil', 'cooking spray', 'garlic powder', 'salt']"""
412,"""['chicken', 'veg-all', 'chicken broth', 'celery soup', 'pepper', 'salt', 'flour', 'milk', 'margarine']"""
413,"""['toast', 'raisin', 'egg', 'sugar', 'salt', 'pet milk', 'water', 'vanilla', 'cinnamon']"""
414,"""['anchovy', 'pepper', 'accent', 'celery', 'onion', 'mustard', 'garlic', 'lemon juice', 'egg', 'oil']"""
415,"""['egg', 'soda', 'coconut', 'apple', 'oil', 'cinnamon', 'sugar', 'pecan', 'flour', 'salt']"""
416,"""['beef', 'onion', 'salt', 'pepper', 'italian seasoning', 'tomato paste', 'pizza crust', 'mozzarella']"""
417,"""['cabbage', 'onion', 'bell pepper', 'tomato', 'sugar', 'salt', 'pepper']"""
418,"""['pineapple', 'water', 'pineapple juice', 'marshmallow', 'lemon jello', 'orange jello', 'carrot', 'celery', 'cottage cheese', 'mayonnaise', 'nut', 'whipped cream']"""
419,"""['butter', 'sugar', 'vanilla', 'flour', 'walnut', 'powdered sugar']"""
420,"""['pineapple', 'apple', 'horseradish', 'mustard', 'pepper']"""
421,"""['sugar', 'egg', 'flour', 'soda', 'vanilla', 'salt', 'nut', 'shortening', 'banana']"""
422,"""['chicken', 'cheese', 'corn', 'cream of chicken soup', 'flour', 'cornmeal', 'baking powder', 'chili powder', 'milk', 'margarine', 'egg', 'onion', 'green chilli', 'pimento']"""
423,"""['cabbage', 'tomato', 'onion', 'bell pepper', 'vinegar', 'pepper', 'sugar', 'allspice', 'cinnamon', 'nutmeg', 'salt']"""
424,"""['broccoli', 'bacon', 'raisin', 'onion', 'dressing', 'sugar', 'vinegar', 'almond', 'cheese']"""
425,"""['chicken', 'lemon', 'butter', 'oregano']"""
426,"""['butter', 'sugar', 'flour', 'baking powder', 'salt', 'milk', 'cherries', 'cherry juice']"""
427,"""['sugar', 'cornstarch', 'pie crust', 'strawberry', 'water']"""
428,"""['spinach noodle', 'celery', 'green pepper', 'onion', 'chicken', 'cheese', 'mushroom', 'mushroom soup']"""
429,"""['hamburger', 'onion', 'corn tortilla', 'green chili', 'tomato sauce', 'evaporated milk', 'cheddar']"""
430,"""['butter', 'flour', 'sugar', 'salt']"""
431,"""['sugar', 'salt', 'pepper', 'celery seed', 'mustard', 'apple cider vinegar', 'mayonnaise', 'garlic', 'cabbage']"""
432,"""['cheddar', 'oleo', 'flour', 'paprika', 'salt', 'cayenne']"""
433,"""['beef', 'onion', 'salt', 'tomato sauce', 'italian seasoning', 'biscuit', 'cheese']"""
434,"""['pastry', 'apple', 'lemon juice', 'sugar', 'flour', 'cinnamon', 'nutmeg', 'butter']"""
435,"""['cake mix', 'strawberry', 'egg', 'crisco', 'water', 'jello']"""
436,"""['beef', 'crouton', 'onion', 'egg', 'salt', 'pepper', 'grape jelly', 'chili sauce']"""
437,"""['liver', 'flour', 'salt', 'pepper', 'onion', 'basil', 'butter', 'mushroom', 'beef broth', 'water', 'wine']"""
438,"""['oleo', 'sour cream', 'sugar', 'egg', 'flour', 'baking powder', 'baking soda', 'salt', 'milk', 'vanilla']"""
439,"""['white bean', 'bacon', 'ketchup', 'sugar']"""
440,"""['egg', 'sugar', 'evaporated milk', 'milk']"""
441,"""['cream cheese', 'margarine', 'sugar', 'vanilla', 'flour', 'salt']"""
442,"""['hamburger', 'onion', 'ranch dressing mix', 'taco seasoning', 'corn', 'kidney bean', 'pinto bean', 'chili', 'tomato']"""
443,"""['fruit cocktail', 'sugar', 'egg', 'vanilla', 'soda', 'cinnamon', 'flour', 'brown sugar', 'pecan']"""
444,"""['butter', 'sugar', 'egg', 'salt', 'vanilla', 'almond', 'flour']"""
445,"""['butter', 'sugar', 'egg', 'orange juice', 'lemon', 'salt', 'coconut', 'pie crust']"""
446,"""['butter', 'sugar', 'flour', 'egg', 'vanilla', 'baking soda', 'sour cream']"""
447,"""['rice', 'mushroom soup', 'chicken soup', 'celery soup', 'chicken']"""
448,"""['carrot', 'celery', 'onion', 'garlic', 'margarine', 'beefogetti', 'chickpea', 'water', 'bouillon', 'salt', 'basil', 'pepper', 'parmesan']"""
449,"""['cake mix', 'oil', 'cream cheese', 'sugar', 'egg', 'milk', 'lemon juice', 'vanilla', 'cherry pie filling']"""
450,"""['vinegar', 'sugar', 'oil']"""
451,"""['cream cheese', 'chili', 'cheddar']"""
452,"""['roll', 'margarine', 'sugar', 'cinnamon']"""
453,"""['egg', 'cornstarch', 'milk', 'butter', 'sugar', 'coconut', 'pie shell']"""
454,"""['chocolate cake mix', 'cool whip', 'dream whip', 'jell-o', 'milk', 'heath bar']"""
455,"""['corn meal', 'brown sugar', 'baking soda', 'egg', 'sour milk', 'flour', 'salt', 'baking powder', 'bacon fat']"""
456,"""['beef', 'onion', 'salsa', 'bouillon', 'tomato', 'rice']"""
457,"""['cake mix', 'cherry pie filling', 'oil', 'egg']"""
458,"""['sugar', 'syrup', 'peanut butter', 'oleo', 'vanilla', 'cornflake']"""
459,"""['pumpkin', 'milk', 'egg', 'biscuit mix', 'sugar', 'sugar substitute', 'pumpkin pie spice', 'vanilla']"""
460,"""['zucchini', 'onion', 'garlic', 'parmesan', 'oil', 'parsley', 'salt', 'oregano', 'egg']"""
461,"""['butter', 'crisco', 'sugar', 'egg', 'flour', 'baking powder', 'milk', 'vanilla']"""
462,"""['graham cracker', 'vanilla pudding mix', 'milk', 'whipped topping', 'choco-bake', 'corn syrup', 'vanilla', 'margarine', 'confectioners sugar']"""
463,"""['butter', 'sugar', 'vanilla', 'flour', 'salt', 'walnut', 'confectioners sugar']"""
464,"""['water', 'sugar', 'ginger ale', 'kool-aid', 'lemon juice', 'pineapple juice']"""
465,"""['onion', 'butter', 'flour', 'salt', 'paprika', 'pepper', 'milk', 'corn', 'egg', 'breadcrumb']"""
466,"""['kool-aid', 'jello', 'water', 'pineapple juice', 'lemonade', 'sugar', '7-up']"""
467,"""['chicken', 'ham', 'cheese', 'tomato', 'sage', 'bread crumb', 'parmesan', 'parsley', 'butter']"""
468,"""['shortening', 'brown sugar', 'white sugar', 'flour', 'soda', 'egg', 'water', 'vanilla', 'salt', 'oatmeal', 'nut', 'chocolate']"""
469,"""['tortilla', 'chicken', 'cream of chicken soup', 'cream of mushroom soup', 'sour cream', 'picante sauce', 'onion', 'cheddar']"""
470,"""['stew meat', 'mushroom', 'chop suey vegetable', 'onion', 'soy sauce']"""
471,"""['crescent roll', 'cream cheese', 'mayonnaise', 'ranch mix', 'vegetable']"""
472,"""['sugar', 'cinnamon', 'bread', 'margarine']"""
473,"""['cherry pie filling', 'pineapple', 'milk', 'pecan', 'cool whip']"""
474,"""['yeast', 'sugar', 'water', 'egg', 'oleo', 'salt', 'flour']"""
475,"""['hamburger', 'salt', 'pepper', 'onion', 'celery', 'tomato soup']"""
476,"""['cornstarch', 'soy sauce', 'ginger', 'chicken broth', 'carrot', 'vegetable oil', 'mushroom', 'green onion', 'celery', 'snow pea', 'turkey', 'rice', 'almond']"""
477,"""['mango', 'tomato', 'leek', 'onion', 'lemon juice', 'safflower oil', 'mustard']"""
478,"""['crescent roll', 'cream cheese', 'mayo', 'ranch dressing']"""
479,"""['pork', 'rice', 'pepper', 'onion', 'celery', 'almond', 'noodle soup']"""
480,"""['water', 'vinegar', 'salt', 'sugar']"""
481,"""['okra', 'salt', 'pepper', 'flour', 'oil', 'beef', 'chicken', 'ham', 'bell pepper', 'jalapeno', 'onion', 'carrot', 'butter', 'tomato']"""
482,"""['sugar', 'cocoa', 'milk', 'oleo', 'vanilla', 'peanut butter', 'oat']"""
483,"""['flour', 'soda', 'salt', 'sugar', 'cinnamon', 'oil', 'egg', 'carrot', 'nut']"""
484,"""['rice', 'squash', 'zucchini', 'onion', 'mushroom', 'tomato', 'garlic', 'basil', 'pepper']"""
485,"""['flour', 'baking powder', 'baking soda', 'egg', 'buttermilk', 'salt', 'oyster']"""
486,"""['flour', 'baking powder', 'cinnamon', 'sugar', 'salt', 'egg', 'milk', 'oleo']"""
